cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season,cap-diameter,stem-height,stem-width,target
7,0,12,3,3,2,9,0,0,13,0,0,2,3,0,2,2,10.33,5.26,23.7,0
8,10,8,2,2,2,7,0,9,8,0,0,3,9,0,2,5,4.17,4.2,5.75,1
6,0,4,2,2,0,12,0,0,13,0,0,2,3,0,3,4,7.58,7.22,12.91,0
8,3,13,3,6,0,8,0,0,3,0,0,2,3,0,2,2,11.11,9.04,32.71,1
7,2,12,2,2,3,12,0,4,13,0,0,2,3,0,3,4,3.12,3.62,2.67,1
8,10,7,2,7,2,7,0,0,13,0,4,3,9,0,2,4,3.8,6.12,9.34,1
2,12,7,2,0,2,11,6,7,13,0,0,2,3,0,2,4,3.38,4.95,4.31,1
4,11,7,3,3,2,7,0,0,8,0,0,2,3,0,2,4,3.28,3.64,5.81,1
8,0,9,2,0,2,5,0,0,14,0,0,2,3,0,2,2,5.87,4.62,13.27,1
4,0,12,2,8,2,12,5,5,13,0,0,2,3,0,4,4,10.4,9.95,12.72,1
3,4,7,2,2,0,12,0,0,5,0,0,2,3,0,5,4,1.45,4.75,1.36,0
8,11,13,2,5,4,4,0,0,14,0,0,2,3,0,2,2,6.65,5.85,13.65,0
4,12,11,2,7,2,13,0,9,14,0,0,2,3,0,2,2,8.92,7.53,21.44,1
4,12,13,2,7,2,13,0,9,3,0,0,2,3,0,2,2,5.26,6.36,13.73,1
8,9,13,2,0,2,13,0,0,14,2,6,3,9,3,2,3,2.32,7.37,6.16,1
8,7,7,2,6,0,7,0,0,14,0,0,2,3,0,2,2,3.99,4.76,11.08,0
7,0,13,3,3,0,8,0,0,13,0,0,3,3,0,2,4,9.24,5.01,12.81,1
3,4,7,2,2,0,5,0,0,5,0,0,2,3,0,5,2,1.45,4.97,1.58,0
8,9,7,2,4,2,12,0,5,8,0,0,2,3,5,2,4,10.88,7.63,10.23,0
8,3,13,2,8,2,12,0,0,13,0,0,2,3,0,2,4,7.41,7.65,20.99,0
4,10,3,2,8,3,12,2,0,13,0,0,2,3,0,2,4,6.18,6.12,17.52,1
3,0,4,2,5,4,4,0,0,8,0,0,2,3,0,2,3,7.89,6.18,19.65,0
3,4,7,2,2,0,12,0,0,5,0,0,2,3,0,5,4,1.54,4.46,1.34,0
4,0,10,2,8,2,7,0,0,13,0,0,2,3,0,2,2,9.36,7.15,13.27,1
7,0,6,2,7,2,11,0,0,2,0,0,2,3,0,5,2,11.18,8.57,19.74,0
5,0,3,2,5,4,4,0,3,8,0,0,2,3,0,2,4,9.17,4.07,25.93,1
2,0,7,2,2,0,5,0,7,5,0,0,2,3,0,2,4,2.06,5.5,2.02,1
4,9,3,2,6,0,13,0,0,8,0,0,2,3,0,2,5,24.12,5.29,44.38,1
8,0,13,2,7,3,13,0,5,14,0,0,2,3,0,2,2,6.58,6.27,13.86,1
3,4,7,2,2,0,12,0,0,5,0,0,2,3,0,2,4,1.64,4.85,1.39,0
8,9,7,2,8,2,12,0,7,8,0,0,2,3,0,5,2,6.54,7.31,10.51,0
4,12,3,2,0,0,12,2,0,8,0,6,3,2,0,2,2,7.69,7.24,25.9,0
4,6,7,2,4,2,7,0,0,13,0,0,3,8,0,9,4,7.45,5.0,13.07,0
8,3,7,2,2,0,7,6,0,8,0,2,2,3,0,4,2,9.74,10.25,17.12,1
8,9,2,2,8,2,12,0,7,8,0,0,2,3,0,5,2,5.07,6.65,9.44,0
2,12,12,2,0,0,6,0,0,13,0,0,2,3,0,2,2,9.88,18.37,19.28,1
4,0,12,2,8,2,9,0,0,8,0,0,2,3,0,2,4,2.66,7.23,3.51,1
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,2,4,1.5,4.92,1.48,1
5,7,7,2,0,0,7,0,0,8,0,0,2,3,0,2,2,1.44,3.61,1.59,1
8,0,2,2,0,3,11,0,0,13,0,0,2,3,0,2,5,2.62,5.91,4.39,0
2,9,3,2,4,0,6,0,0,9,0,0,2,3,0,6,4,4.61,6.88,6.93,1
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,4,3,1.54,5.19,1.82,1
7,2,11,3,3,2,9,0,0,5,0,0,2,3,0,2,2,4.21,4.85,5.99,0
4,12,3,2,7,2,13,0,9,3,0,0,2,3,0,2,2,5.35,6.57,15.75,1
8,9,7,2,8,2,12,0,7,8,0,0,2,3,0,5,5,6.07,6.58,9.98,0
4,12,11,2,7,2,13,0,9,3,0,0,2,3,0,2,2,9.35,8.35,20.22,1
7,10,13,2,8,2,13,0,0,14,0,0,2,3,0,2,2,7.54,6.31,16.04,1
5,0,4,2,5,4,4,0,3,5,0,0,2,3,0,2,4,2.71,3.46,14.0,1
8,0,7,3,6,0,5,0,9,13,0,0,2,3,0,2,2,6.9,10.94,24.19,0
7,8,12,2,3,0,9,0,0,13,0,0,2,3,0,3,2,6.05,3.4,8.81,0
8,6,7,2,2,0,7,6,0,8,0,4,2,3,0,4,2,9.78,9.28,15.29,1
8,4,8,2,0,0,13,0,0,14,0,0,2,3,0,2,4,0.83,3.76,0.76,1
8,6,3,2,4,0,13,0,0,14,0,0,2,3,0,3,2,5.29,6.81,7.41,1
4,0,6,2,7,2,2,0,0,12,0,0,2,3,0,2,5,11.15,6.98,17.86,0
8,0,8,2,3,0,8,0,0,14,0,0,2,3,8,3,2,0.81,5.76,1.16,1
8,12,3,2,0,0,12,2,0,8,0,6,3,2,0,2,2,9.88,6.7,22.66,0
8,5,12,2,7,0,13,0,5,8,0,0,2,3,0,2,4,9.63,6.73,15.8,1
4,0,11,2,2,0,12,0,0,13,0,0,2,3,0,2,2,3.83,3.82,8.13,1
8,3,3,2,2,0,7,0,0,3,0,6,3,9,0,2,2,5.98,7.01,9.34,1
4,2,7,2,2,2,13,0,5,8,0,0,3,0,0,2,2,5.81,5.22,5.7,1
2,12,7,2,0,2,5,6,7,13,0,0,2,3,0,2,4,4.34,6.9,4.68,1
7,10,9,3,3,2,9,0,0,10,0,0,3,3,0,2,2,7.77,6.53,12.28,1
8,0,4,2,3,2,13,2,0,8,0,0,2,3,0,2,2,6.11,5.46,9.06,1
2,12,7,2,0,2,12,6,7,13,0,0,2,3,0,2,2,3.83,6.46,4.73,1
8,5,7,2,8,2,12,0,7,8,0,0,3,8,0,2,3,5.92,6.13,6.89,0
8,9,7,2,7,0,7,0,9,8,0,0,2,3,0,2,2,6.95,5.66,7.36,1
8,10,8,2,2,2,7,0,9,9,0,0,3,9,0,2,2,3.79,4.81,6.05,1
6,12,12,2,0,0,9,0,0,13,0,0,2,3,0,2,2,8.55,16.25,17.37,1
8,12,7,2,4,2,7,0,0,13,0,0,3,5,0,9,4,4.96,3.58,11.27,0
8,6,8,2,2,0,13,5,0,14,0,0,3,8,4,2,4,10.55,12.8,25.25,1
4,9,11,2,2,2,12,0,0,13,0,0,2,3,0,2,4,5.95,4.94,15.85,0
2,4,4,2,2,3,5,0,7,5,0,0,2,3,0,2,4,5.5,6.58,4.28,0
2,10,7,2,0,0,6,0,0,13,0,0,3,0,3,3,4,3.88,10.1,5.94,1
7,7,7,2,6,0,7,0,6,8,0,0,3,3,0,2,4,4.22,2.1,3.47,1
8,4,12,2,2,3,12,0,0,3,0,0,2,3,0,5,4,1.14,3.36,1.52,1
7,7,7,2,6,0,7,0,6,8,0,0,3,3,0,2,4,5.54,3.33,4.98,1
8,4,13,2,3,3,7,0,7,8,0,0,2,3,0,2,2,1.36,1.91,2.47,1
4,0,7,3,0,0,12,2,0,13,2,6,3,4,0,2,4,9.25,11.7,17.18,0
8,5,7,2,2,3,7,0,8,13,0,0,3,5,0,2,5,6.99,6.61,5.62,0
4,9,12,2,4,2,6,0,7,13,0,0,3,2,0,2,5,9.63,14.48,12.31,0
7,0,7,3,3,2,2,0,0,3,0,0,2,3,0,2,4,5.4,6.37,6.55,1
8,5,3,2,8,3,12,2,0,13,0,0,2,3,0,2,2,5.63,3.96,15.57,1
7,10,9,3,3,2,8,0,0,13,0,0,2,3,0,2,4,10.37,5.54,16.71,0
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,4,4,1.65,4.25,1.44,1
2,10,12,2,4,2,12,0,9,13,2,6,3,2,0,2,4,6.88,13.36,12.23,1
8,4,9,2,2,0,9,0,7,6,0,0,2,3,0,2,2,0.8,4.33,1.04,1
8,3,3,2,2,0,12,0,0,14,0,6,3,9,0,2,2,6.19,7.33,9.15,1
8,6,7,3,4,0,9,0,9,13,0,0,3,7,0,2,2,9.49,9.08,16.38,0
8,12,7,2,2,2,13,0,9,14,0,0,3,0,0,2,2,9.05,9.32,10.44,1
5,3,7,2,0,2,13,0,0,8,0,0,2,3,0,2,2,6.95,1.52,15.48,1
7,9,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,1.29,3.74,5.37,1
2,10,7,2,0,2,6,0,0,8,0,0,3,3,0,3,2,1.21,4.14,2.62,1
8,2,7,2,6,0,3,0,0,8,0,0,2,3,0,2,2,4.0,4.95,10.14,0
3,0,11,2,2,2,7,0,5,12,0,0,2,3,0,7,4,2.59,3.68,3.28,1
8,0,4,2,2,0,12,0,0,5,0,0,2,3,0,3,2,8.38,7.66,14.65,0
5,0,7,2,5,4,4,0,3,8,0,0,2,3,0,2,3,9.92,3.64,27.14,1
4,11,9,2,7,2,9,0,0,10,0,0,2,3,0,2,5,7.25,4.92,10.74,1
8,2,3,2,6,0,12,6,9,13,0,0,2,3,0,2,2,22.63,17.95,37.69,0
8,11,13,2,5,4,4,0,0,14,0,0,2,3,0,2,4,7.25,5.32,11.72,0
4,10,3,2,8,3,12,2,0,13,0,0,2,3,0,2,4,9.03,6.46,18.23,1
7,8,7,2,5,4,4,0,0,8,0,0,2,3,2,5,5,5.13,6.84,56.89,0
8,9,10,3,7,3,10,5,5,13,0,0,2,3,0,2,4,7.95,6.33,13.84,1
7,10,9,3,3,2,9,0,0,10,0,0,3,3,0,2,4,9.98,8.53,15.87,1
2,4,12,2,8,3,12,0,0,14,0,0,2,3,0,3,2,3.22,4.7,2.88,0
8,9,7,3,6,0,13,0,0,8,0,6,3,7,0,2,4,8.8,6.2,15.95,0
8,6,7,2,2,2,6,0,5,8,0,3,3,9,3,3,4,7.27,7.12,7.52,1
8,4,7,2,4,0,12,0,9,13,2,6,3,7,0,2,2,6.28,7.72,11.83,1
8,5,13,2,6,0,13,0,0,14,0,7,3,0,0,2,2,11.02,8.97,17.2,0
8,2,7,2,6,0,7,6,9,13,0,0,2,3,0,2,2,18.42,16.28,34.64,0
8,10,7,2,6,3,13,0,7,8,0,0,2,3,0,3,4,8.3,6.3,12.53,0
7,0,13,2,2,2,12,0,0,13,0,0,2,3,0,2,4,7.01,5.51,14.54,0
8,0,12,2,4,0,12,2,0,13,2,6,3,4,0,2,4,7.14,5.49,11.98,0
2,12,7,2,0,2,6,0,0,13,0,0,2,3,0,2,5,2.64,6.39,2.89,0
4,7,7,2,6,0,7,0,6,8,0,0,3,3,0,2,4,5.4,3.71,6.33,1
8,0,12,2,4,0,12,2,0,13,2,7,3,4,0,2,4,6.01,5.85,12.15,0
5,9,13,2,5,4,4,4,2,4,0,0,3,3,0,2,4,3.99,0.0,0.0,1
2,6,3,2,4,0,6,0,0,9,0,0,2,3,0,6,4,5.0,7.16,7.83,1
7,9,12,2,3,2,12,0,0,13,0,0,2,3,0,3,2,3.19,3.74,8.62,1
4,2,4,3,3,2,9,0,0,5,0,0,2,3,0,2,4,2.98,3.92,5.55,0
8,3,7,2,2,0,7,6,0,8,0,4,2,3,0,2,2,8.67,10.31,15.21,1
3,0,4,2,5,4,4,0,0,8,0,0,2,3,0,2,3,6.24,6.4,19.31,0
4,3,4,2,2,2,12,6,0,13,0,0,2,3,0,2,5,8.33,6.56,21.14,0
8,5,7,2,0,2,7,0,7,13,0,6,2,3,3,2,4,3.17,6.91,7.39,0
8,5,13,2,7,0,13,0,5,8,0,0,2,3,0,2,4,9.42,5.78,16.37,1
2,0,4,2,2,0,6,0,0,5,0,6,2,3,3,3,2,3.02,8.64,2.52,1
4,0,4,2,7,2,2,0,0,12,0,0,2,3,0,5,2,8.4,6.19,17.21,0
8,10,7,2,7,2,7,0,0,13,0,4,3,9,0,2,4,3.44,5.62,10.93,1
8,6,3,2,0,0,3,0,0,3,0,0,2,3,4,2,2,3.93,4.65,6.33,1
7,0,12,3,3,2,9,0,0,13,0,0,2,3,0,2,4,12.56,6.72,26.64,0
3,6,13,2,0,2,7,0,0,13,0,0,2,3,0,2,4,6.08,7.37,7.97,1
8,6,7,2,2,0,7,6,0,8,0,4,2,3,0,2,2,9.7,12.48,15.71,1
8,9,7,2,4,2,9,0,5,13,0,0,2,3,5,2,3,8.72,7.76,8.96,0
6,2,8,2,6,0,7,6,9,13,0,0,2,3,0,2,4,17.38,16.4,31.84,0
7,2,4,3,3,2,9,0,0,8,0,0,2,3,0,2,4,3.84,5.15,6.29,0
4,0,7,2,8,2,9,0,0,8,0,0,2,3,0,5,2,4.03,7.71,4.43,1
6,0,7,2,6,0,9,3,0,8,0,0,2,3,5,2,4,8.58,10.99,31.21,1
7,0,7,2,3,2,12,0,7,13,0,0,2,3,0,5,4,5.88,4.96,7.99,0
8,0,7,2,0,0,6,0,7,8,0,0,2,3,3,3,4,1.54,4.72,2.57,1
3,5,7,2,0,0,13,0,0,14,0,0,2,3,0,3,2,1.49,6.92,2.93,1
7,0,13,2,5,4,4,0,0,14,0,0,2,3,0,2,2,3.04,6.27,7.37,0
4,10,7,2,3,0,8,0,8,13,0,0,2,3,0,2,5,4.19,6.03,7.28,0
7,2,8,2,3,2,13,0,0,14,0,0,2,3,0,2,2,5.29,3.39,6.03,1
3,3,12,3,8,2,13,0,0,13,0,0,2,3,0,3,4,5.31,7.16,12.48,1
4,0,13,2,8,2,7,0,0,13,0,0,2,3,0,2,4,8.02,6.92,12.89,1
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,4,2,1.34,4.29,1.25,1
4,9,2,2,8,2,12,0,7,8,0,0,2,3,0,5,2,5.98,6.18,9.3,0
8,0,12,2,4,0,12,2,0,14,2,7,3,4,0,2,2,4.71,5.73,11.5,0
8,9,7,2,4,2,9,0,5,13,0,0,2,3,5,2,3,9.51,7.34,9.25,0
8,5,7,2,4,0,12,0,7,13,2,6,2,3,0,2,2,6.15,13.36,13.32,0
7,0,13,2,5,4,4,0,0,9,0,0,2,3,0,2,2,4.24,6.79,8.12,0
2,4,7,2,0,2,7,0,0,8,0,0,2,3,0,3,2,2.29,6.37,3.63,1
8,4,7,2,4,0,12,0,9,13,2,6,3,7,0,2,2,7.86,8.32,16.44,1
7,0,7,3,3,2,2,0,0,8,0,0,2,3,0,2,2,4.86,6.0,5.87,1
2,12,7,2,0,2,6,0,0,13,0,0,2,3,0,2,2,3.25,7.67,3.6,0
3,3,12,3,8,2,10,0,0,13,0,0,2,3,0,2,2,4.87,6.2,12.36,1
8,6,7,3,4,0,9,0,9,13,0,0,3,7,0,2,2,11.67,9.17,17.97,0
7,0,7,2,0,0,12,0,0,8,0,0,2,3,0,2,2,8.96,4.04,19.03,0
4,11,9,2,7,2,9,0,0,10,0,0,2,3,0,2,2,7.51,4.53,9.8,1
6,10,7,2,6,0,12,0,0,8,0,0,2,3,0,2,2,17.33,14.18,68.83,0
4,7,7,2,3,2,7,0,5,14,0,0,3,0,0,2,2,5.3,5.29,6.4,1
8,6,7,2,2,2,7,0,5,8,0,3,3,9,3,3,4,8.92,8.62,8.73,1
3,10,7,2,4,0,12,0,7,13,2,6,2,3,0,2,4,5.79,12.16,13.36,0
8,4,12,2,2,3,12,0,0,3,0,0,2,3,0,2,2,0.82,3.04,1.23,1
4,10,13,2,8,2,13,0,0,14,0,0,2,3,0,2,2,7.31,4.63,14.89,1
7,9,12,2,2,3,6,0,0,13,0,0,2,3,8,2,2,17.0,7.86,23.88,0
8,5,3,2,2,2,3,0,0,9,0,0,2,3,0,3,5,4.54,4.24,7.09,0
7,10,9,3,3,2,9,0,0,10,0,0,3,3,0,2,2,8.91,7.87,14.55,1
4,9,7,2,7,2,12,2,5,8,0,0,2,3,0,6,2,7.53,6.14,10.45,0
7,2,8,2,3,2,8,0,0,14,0,0,2,3,0,4,4,5.17,2.57,6.21,1
4,0,11,2,2,2,12,0,5,12,0,0,2,3,0,2,2,2.44,3.73,3.57,1
8,6,3,2,0,0,3,0,0,3,0,0,2,3,4,2,2,3.64,5.05,5.68,1
4,12,11,2,7,2,13,0,9,3,0,0,2,3,0,2,2,6.68,6.78,16.57,1
4,0,11,2,2,0,12,0,0,13,0,0,2,3,0,2,2,3.87,4.07,7.03,1
8,9,4,2,3,2,12,0,0,13,0,0,2,3,0,3,2,2.72,3.68,8.47,1
2,9,7,2,0,0,6,0,7,13,0,0,3,9,0,3,3,6.24,10.84,11.91,1
8,10,3,2,8,3,12,2,0,13,0,0,2,3,0,2,2,6.96,4.83,16.03,1
8,3,7,3,6,0,8,3,0,14,0,0,2,3,0,2,2,15.23,11.58,36.57,1
7,0,7,2,3,2,12,0,7,13,0,0,2,3,0,2,2,5.75,4.65,7.98,0
4,0,7,2,8,2,12,5,5,13,0,0,2,3,0,4,2,8.64,10.2,10.53,1
6,10,7,2,2,2,7,0,8,14,0,0,3,2,0,6,2,1.75,7.44,2.54,1
7,10,10,3,3,0,12,0,8,5,0,0,2,3,0,2,2,7.49,4.37,11.67,1
8,2,8,2,2,0,8,5,0,14,0,0,3,8,4,2,5,11.46,13.28,25.69,1
8,6,7,3,4,0,9,0,9,13,0,0,3,7,0,5,2,9.21,8.98,17.33,0
7,0,7,2,3,2,12,0,7,13,0,0,2,3,0,5,4,5.97,4.95,9.29,0
8,0,7,2,3,2,12,2,0,8,0,0,2,3,0,5,2,6.27,6.09,11.62,1
4,9,5,2,2,2,12,0,0,13,0,0,2,3,0,2,2,8.65,4.85,15.88,0
4,0,12,2,8,2,12,5,5,13,0,0,2,3,0,2,2,10.83,11.3,13.36,1
3,4,7,2,2,0,12,0,0,5,0,0,2,3,0,5,4,1.45,4.88,1.55,0
8,5,13,3,8,2,13,0,0,13,0,0,2,3,0,2,4,6.85,6.45,14.11,0
8,4,12,2,2,3,12,0,0,3,0,0,2,3,0,5,4,0.96,3.09,1.42,1
5,8,4,2,5,4,4,4,2,4,0,0,2,3,0,2,5,2.37,0.0,0.0,1
8,5,13,2,2,2,13,0,3,9,0,0,2,3,0,3,4,4.03,6.07,7.87,1
8,0,7,2,6,0,9,3,0,8,0,0,2,3,8,2,2,10.37,10.83,29.74,1
8,6,13,2,2,2,6,0,5,8,0,3,3,9,3,2,4,6.65,8.1,8.0,1
7,9,7,2,3,2,13,0,6,6,0,0,2,3,0,2,4,14.4,6.07,35.46,1
8,5,8,2,2,2,7,0,9,8,0,0,3,9,0,2,2,4.49,5.01,6.59,1
8,9,13,2,2,3,12,0,5,8,0,0,3,0,8,2,2,8.33,7.94,14.38,0
4,9,2,2,3,3,2,0,0,13,0,0,2,3,0,3,2,5.29,5.32,12.0,0
8,10,13,2,8,2,13,0,0,14,0,0,2,3,0,2,2,4.58,5.75,15.75,1
8,4,8,2,0,0,13,0,0,13,0,0,2,3,0,2,2,0.69,3.49,0.72,1
3,6,13,2,0,2,10,0,0,13,0,0,2,3,0,2,4,4.75,6.63,6.81,1
8,12,7,2,4,2,9,0,0,13,0,0,3,8,0,9,2,9.67,5.5,13.91,0
6,0,7,2,2,0,12,0,0,5,0,0,2,3,0,3,2,8.64,6.92,12.7,0
4,2,11,3,3,2,9,0,0,5,0,0,2,3,0,2,4,4.12,4.33,6.68,0
8,0,7,2,0,0,6,0,7,8,0,0,2,3,3,3,2,1.44,4.84,2.37,1
8,0,7,2,4,0,12,0,0,13,2,6,3,4,0,2,4,14.1,11.6,17.23,1
8,10,7,2,6,3,13,0,7,8,0,0,2,3,0,3,4,8.32,5.95,11.94,0
2,4,12,2,8,3,12,0,0,14,0,0,2,3,0,3,2,3.84,4.72,3.57,0
7,0,13,2,5,4,4,0,0,9,0,0,2,3,0,2,2,4.2,7.23,8.46,0
2,0,7,2,2,0,5,0,7,8,0,0,2,3,0,2,4,2.4,5.5,2.28,1
8,11,9,2,7,2,9,0,0,10,0,0,2,3,0,2,5,8.11,4.84,10.79,1
8,0,6,2,3,0,10,0,0,13,0,0,2,3,0,2,2,5.18,6.78,9.05,0
7,0,12,3,3,2,12,0,0,13,0,0,2,3,0,2,2,11.01,6.0,26.46,0
8,3,4,2,2,2,12,6,0,13,0,0,2,3,0,2,2,13.5,9.4,25.74,0
6,0,7,2,2,0,12,0,0,5,0,0,2,3,0,3,2,8.13,7.36,13.42,0
8,2,13,3,6,0,13,0,0,14,0,0,2,3,0,2,2,5.41,6.63,14.24,0
4,2,2,2,3,3,8,0,0,13,0,0,2,3,0,6,5,6.15,5.45,11.78,0
5,9,8,2,5,4,4,4,2,4,0,0,3,3,0,2,2,4.51,0.0,0.0,1
8,5,7,2,0,2,7,0,7,13,0,6,2,3,3,2,4,3.26,5.93,6.78,0
8,10,7,2,6,0,7,0,0,8,0,0,2,3,0,2,2,4.06,6.16,11.02,0
6,12,7,2,0,0,9,0,0,13,0,0,2,3,0,2,2,8.23,15.55,19.15,1
4,5,10,2,0,2,12,0,0,13,2,6,3,7,0,2,4,7.87,11.05,17.34,1
8,6,5,2,4,0,13,0,0,14,0,0,2,3,0,6,2,5.13,6.39,7.69,1
7,10,9,3,3,2,9,0,0,10,0,0,3,3,0,2,4,8.25,7.94,13.87,1
7,7,7,2,3,2,13,0,6,6,0,0,2,3,0,2,2,16.26,6.85,36.19,1
8,10,3,2,8,3,12,2,0,13,0,0,2,3,0,2,2,7.99,6.65,17.58,1
2,4,7,2,8,3,12,0,0,14,0,0,2,3,0,3,4,3.97,4.45,3.29,0
5,9,7,2,0,2,12,4,2,4,0,0,2,3,4,2,4,3.59,0.0,0.0,1
3,5,7,2,4,0,12,0,7,8,2,6,2,3,0,2,4,6.76,12.42,11.68,0
7,2,9,3,3,2,9,0,0,8,0,0,2,3,0,2,4,3.43,4.42,5.37,0
2,12,7,2,0,2,11,6,7,13,0,0,2,3,0,2,2,3.88,6.0,4.53,1
7,0,7,2,3,2,12,0,7,13,0,0,2,3,0,5,4,6.35,5.62,7.33,0
4,12,7,2,4,2,12,0,6,13,0,0,3,2,0,2,2,3.11,3.94,3.33,1
8,10,7,2,3,0,8,0,8,9,0,0,2,3,0,2,2,3.78,5.24,5.25,0
4,0,12,2,2,2,7,0,5,12,0,0,2,3,0,2,4,2.41,3.52,3.71,1
7,8,7,2,5,4,4,0,0,8,0,0,2,3,2,2,4,4.9,6.56,62.04,0
8,10,7,2,6,3,13,0,7,8,0,0,2,3,0,3,2,9.86,8.19,13.43,0
4,0,12,2,3,2,13,0,0,13,0,0,2,3,0,2,2,12.3,2.42,16.84,0
5,8,7,2,5,4,4,0,0,8,0,0,2,3,2,5,5,3.62,5.49,39.7,0
2,10,7,2,0,0,7,0,0,13,0,0,3,0,3,3,2,3.1,10.98,5.33,1
2,6,3,2,4,0,13,0,0,9,0,0,2,3,0,6,4,6.21,6.85,8.43,1
7,10,12,3,3,2,8,0,0,13,0,0,2,3,0,2,2,9.35,5.33,17.52,0
4,9,8,2,6,0,13,0,0,8,0,0,2,3,0,2,2,19.67,6.82,50.55,1
7,10,5,3,3,2,12,0,0,8,0,0,2,3,0,3,2,15.52,4.79,25.54,1
8,9,7,2,4,2,12,0,5,8,0,0,2,3,5,2,5,9.79,8.09,10.52,0
4,9,4,2,3,2,12,0,0,13,0,0,2,3,0,3,4,3.07,3.15,8.03,1
8,12,3,2,0,0,12,2,0,8,0,6,3,2,0,2,2,12.07,8.04,27.24,0
8,2,7,2,6,0,13,0,0,8,0,0,2,3,0,2,2,14.16,4.98,31.03,1
8,6,7,3,4,0,9,0,9,13,0,0,3,5,0,5,2,10.11,9.3,18.51,0
7,10,7,3,3,2,7,0,0,8,0,0,2,3,0,2,4,10.57,6.64,18.9,1
5,0,3,2,5,4,4,0,3,8,0,0,2,3,0,2,3,11.01,3.33,22.18,1
2,10,13,2,0,2,6,0,0,8,0,0,3,3,0,6,2,0.76,3.16,2.1,1
8,0,7,2,6,0,9,3,0,8,0,0,2,3,5,2,4,8.69,8.25,25.04,1
8,11,4,2,0,3,6,0,0,13,0,0,2,3,0,3,3,1.71,4.84,2.43,0
8,6,3,2,0,0,3,0,0,3,0,0,2,3,4,2,2,3.55,4.47,5.35,1
2,4,12,2,0,0,5,0,0,13,0,0,2,3,0,2,5,0.93,2.56,1.39,0
5,0,4,2,5,4,4,0,0,8,0,0,2,3,0,5,3,6.62,5.75,20.64,0
8,0,7,3,8,0,7,6,0,5,0,5,2,3,0,2,2,8.59,9.23,19.01,1
8,9,8,2,2,2,3,0,0,9,0,0,2,3,0,6,5,2.42,3.88,5.84,0
6,2,7,2,6,0,7,6,9,13,0,0,2,3,0,2,4,21.24,17.94,34.56,0
8,7,7,2,3,2,13,0,5,8,0,0,3,0,0,2,4,5.76,4.65,6.25,1
8,10,7,2,2,3,12,0,0,13,0,0,2,3,0,2,4,10.85,8.8,29.43,1
8,6,7,2,2,0,7,6,0,8,0,4,2,3,0,2,2,8.02,9.17,12.7,1
8,7,7,2,7,0,9,0,0,8,0,0,2,3,5,3,2,3.56,4.2,3.33,1
5,0,7,2,5,4,4,0,3,8,0,0,2,3,0,2,3,10.52,3.3,25.1,1
2,0,4,2,2,0,5,0,7,8,0,0,2,3,0,2,4,2.12,4.73,1.83,1
8,6,7,2,2,2,7,0,5,8,0,3,3,9,3,2,2,7.53,8.09,7.94,1
2,10,7,2,0,2,6,0,0,8,0,0,3,3,0,6,2,1.0,3.2,2.08,1
8,7,7,2,0,0,7,0,0,8,0,0,2,3,0,2,4,1.7,5.28,1.59,1
4,9,12,2,3,3,12,0,0,13,0,0,2,3,0,3,2,2.66,3.15,5.38,0
5,0,12,2,5,4,4,0,3,13,0,0,3,3,0,7,2,4.92,5.44,28.18,1
4,9,12,2,4,2,7,0,0,13,0,6,3,2,0,6,2,5.03,5.35,12.73,0
4,3,4,2,2,2,12,6,0,13,0,0,2,3,0,5,5,12.97,7.7,25.86,0
8,0,7,2,8,2,7,2,0,13,0,6,3,0,0,3,4,4.55,7.99,10.12,0
8,5,3,2,4,0,12,6,9,13,2,6,3,7,0,2,4,14.86,17.03,17.44,1
4,11,9,2,7,2,9,0,0,10,0,0,2,3,0,2,2,7.02,4.23,9.86,1
8,5,8,2,2,3,13,0,6,8,0,0,2,3,0,2,5,3.9,6.44,6.01,0
6,4,4,2,0,0,5,0,0,13,0,0,2,3,0,2,2,0.84,3.51,1.68,0
3,0,11,2,2,2,7,0,5,12,0,0,2,3,0,7,4,1.98,2.83,3.27,1
8,5,7,2,0,2,6,0,7,13,0,6,2,3,3,2,2,3.68,5.73,6.68,0
8,0,8,2,3,0,8,0,0,9,0,0,2,3,8,3,4,0.73,4.07,0.93,1
4,9,8,2,2,0,13,0,0,14,0,0,2,3,0,6,2,2.08,3.31,5.28,1
7,10,10,3,3,0,5,0,8,11,0,0,2,3,0,2,4,8.19,4.54,12.8,1
4,5,7,2,8,0,12,5,3,8,0,0,2,3,0,2,2,7.63,10.57,6.19,1
8,0,7,2,8,2,12,0,7,13,0,0,2,3,0,2,4,8.27,9.41,22.87,0
2,12,7,2,0,2,7,0,0,13,0,0,2,3,0,2,4,3.0,5.84,2.17,0
8,5,13,2,7,0,13,0,5,8,0,0,2,3,0,2,2,11.58,6.87,16.18,1
8,10,13,2,6,0,13,0,0,14,0,7,3,0,0,2,4,6.81,8.55,15.4,0
7,10,8,3,3,2,8,0,0,13,0,0,2,3,0,2,4,11.91,7.16,17.71,0
